"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"636792","american design drafting association/american digital design association","american design drafting association/american digital design association",0.164539733517618,0.123143594913726,0.0291509243777603,"17-3012","computer drafting certificate"
"637007","american society for nondestructive testing","industry radiography radiation safety personnel",0.152505194570806,0.182618872667183,0.0400682161256355,"47-3012","osha safety 10 hour"
"637129","world safety organization","wso - certified hazardous materials technician i",0.329079467035236,0.328382919769937,0.155471596681388,"17-3024","workplace hazardous materials information system"
"637390","association of boards of certification","certified operator class i",0.160701515153852,0.240542048550347,0.0556135591922397,"49-9012","certified pool/spa operator"
"637496","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.240684156211966,0.24017471120672,0.0831657470634476,"47-4011","epa cfc/hcfc certification"
"638350","","",0,0,0,"49-9071","pdi+"
"638598","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"49-9071","certified professional salesperson"
"639197","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.226092710941224,0.270736981166788,0.0880651049014513,"51-9081","certified veterinary technician"
"639300","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"27-4021","certified professional ergonomist"
"639329","national institute for automotive service excellence","advanced engine performance specialist",0.481584661606042,0.720847970488884,0.499443125574673,"49-9071","advanced engine performance certified"
"640301","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"33-2011","insurance agent certification"
"640556","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"43-6014","armorer certification"
"640876","international municipal signal association","interior fire alarm technician level ii",0.167020190567863,0.166666666666667,0.0400486091425103,"49-1011","registered interior designer"
"641090","avid technology, inc.","avid certified system administrator: inews",0.322785472581253,0.386522697026981,0.179497620258661,"49-3023","certified system administrator"
"641294","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.175070276462745,0.0952907527186943,0.0240011962795382,"49-3042","microsoft certified solutions developer"
"641480","international fluid power society","fluid power pneumatic mechanic",0.167020190567863,0.25,0.0600729137137654,"17-3023","master mechanic"
"641543","board of nephrology examiners technology nursing","board of nephrology examiners technology nursing",0.17755073351299,0.166666666666667,0.0425736547494752,"43-6014","certified nephrology nurse"
"641544","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","certified dialysis nurse"
"641726","ipc - association connecting electronics industries","ipc - association connecting electronics industries",0.167020190567863,0.2,0.0480583309710123,"49-1011","ipc certification"
"641779","","",0,0,0,"27-3042","hazwoper"
"642012","oracle corporation","oracle corporation",0.167020190567863,0.5,0.120145827427531,"43-6014","oracle soa certification"
"642021","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"49-2095","first aid cpr aed"
"642034","esco group","heat pump installer certification",0.15384199763577,0.214512170958775,0.0474784532620601,"47-2061","certified installer"
"642077","eta international","general communications technician - level 2",0.17755073351299,0.2,0.0510883856993703,"47-2031","certified general contractor"
"642330","autodesk, inc.","autodesk certified professional in autocad for design and drafting",0.171248943989132,0.113924312854294,0.0280681658047196,"43-6014","certified parks and recreation professional"
"642679","american society for photogrammetry and remote sensing - imaging & geospatial information society","certified photogrammetric technologist",0.158391233322998,0.316111947871838,0.0720347021601286,"17-1021","certified technologist"
"642686","national institute for automotive service excellence","master truck equipment specialist",0.167020190567863,0.25,0.0600729137137654,"49-9071","boom truck operator"
"643038","association of boards of certification","certified operator class iv",0.233316704536515,0.238972214002387,0.0802163606140835,"43-6014","iv certification"
